ACSSF,2019m1,nc,000,0178,0000136,1403,870,1080,1239,515,1403,843,2095,2936,2754,2329,2363,1643,1721,3165,3213,3762
ACSSF,2019m1,nc,000,0178,0000137,3312,1457,1776,2152,1213,3312,828,1290,2636,2408,1549,2067,1607,3372,1715,3609,4986
ACSSF,2019m1,nc,000,0178,0000138,3382,1463,1725,2070,1590,3382,894,1671,2417,2233,1206,2066,662,3342,1789,3633,3135
ACSSF,2019m1,nc,000,0178,0000139,3294,1514,1850,2185,1594,3294,864,1841,2848,2258,1206,1976,1393,3396,1293,3177,6576
ACSSF,2019m1,nc,000,0178,0000140,5655,3747,2875,2381,1422,5655,808,1189,2751,2730,1403,2898,1630,5417,2704,4965,5941
ACSSF,2019m1,nc,000,0178,0000141,6398,3473,2736,2639,1512,6398,1234,1959,2941,4617,1965,2453,1114,6538,1844,6905,3241
ACSSF,2019m1,nc,000,0178,0000142,7430,4083,2942,3169,1949,7430,970,1217,3617,4094,2431,2104,1259,7455,1955,7270,6416
ACSSF,2019m1,nc,000,0178,0000143,5669,2992,3867,2877,2357,5669,647,608,2271,2519,1425,3952,2628,5684,1137,5895,10080
ACSSF,2019m1,nc,000,0178,0000144,5723,3084,3110,2806,1757,5723,1160,811,2359,3585,1705,3344,1817,5739,2372,6070,2784
ACSSF,2019m1,nc,000,0178,0000145,5934,3305,3643,2913,2844,5934,717,1309,2258,3947,1987,3322,2363,6033,2356,5776,7181
ACSSF,2019m1,nc,000,0178,0000146,5540,3160,2780,3094,2204,5540,501,1354,3458,2744,1725,3387,1946,5646,2359,5361,5054
ACSSF,2019m1,nc,000,0178,0000147,6572,3121,3444,3113,2145,6572,1495,1586,2308,3181,2296,3429,2222,6606,1870,6273,7762
ACSSF,2019m1,nc,000,0178,0000148,4089,2443,2761,2036,1815,4089,1244,1958,3202,2961,2188,3468,1962,4089,1611,4458,4821
ACSSF,2019m1,nc,000,0178,0000149,3890,1887,2554,2005,1841,3890,599,1543,3307,2384,1588,2289,1415,3940,2034,3891,7403
ACSSF,2019m1,nc,000,0178,0000150,1296,713,981,646,332,1296,1117,1830,3034,2798,2114,1967,1463,1394,2130,2307,3852
ACSSF,2019m1,nc,000,0178,0000151,1607,890,1400,1250,482,1607,1599,1949,3174,3239,1869,2340,1360,1638,4020,4341,6194
ACSSF,2019m1,nc,000,0178,0000152,1086,659,909,1020,859,1086,1212,2308,2982,2745,1981,1888,1268,1285,2933,3152,2307
ACSSF,2019m1,nc,000,0178,0000153,1272,1037,1330,1420,816,1272,870,1236,2659,2972,1659,2796,2010,1269,1957,2124,3015
ACSSF,2019m1,nc,000,0178,0000154,1376,483,1129,1382,570,1376,669,1492,2919,2815,1415,2025,1446,1494,2788,2898,5209
ACSSF,2019m1,nc,000,0178,0000155,1827,1405,1449,1103,471,1827,667,1680,3030,2537,1677,1621,1253,2101,1797,2823,5337
ACSSF,2019m1,nc,000,0178,0000156,1185,752,872,912,485,1185,794,1601,2490,2465,2023,1516,953,1279,2085,2278,2839
ACSSF,2019m1,nc,000,0178,0000157,5286,3404,2148,2549,1383,5286,677,2189,3053,4159,2089,2599,1020,5270,2977,5508,5655
ACSSF,2019m1,nc,000,0178,0000158,1460,638,978,1248,162,1460,1164,1963,3488,3253,2365,3058,2054,1802,4147,4616,3167
ACSSF,2019m1,nc,000,0178,0000159,1045,914,912,825,537,1045,728,1652,2300,2338,1664,1748,1054,1810,2167,2341,5087
ACSSF,2019m1,nc,000,0178,0000160,1435,1104,1310,1548,918,1435,796,2108,2864,2516,1364,1683,1592,1645,2046,2533,4313
ACSSF,2019m1,nc,000,0178,0000161,5352,3446,2474,2030,1259,5352,774,1522,4019,4561,1743,2646,1342,5750,2559,5819,3822
ACSSF,2019m1,nc,000,0178,0000162,3412,2396,2171,2275,1753,3412,434,1697,2393,2905,1651,2802,2197,3279,1475,3694,6664
ACSSF,2019m1,nc,000,0178,0000163,3462,2274,2461,2413,1671,3462,1141,1977,3052,3344,1924,2723,2089,3851,3208,4783,5422
ACSSF,2019m1,nc,000,0178,0000164,950,1308,1391,884,740,950,815,1260,3081,2675,2230,1912,1652,1265,1956,2373,3281
ACSSF,2019m1,nc,000,0178,0000165,1576,1674,1692,1447,848,1576,753,1816,2800,2049,1364,1976,976,1644,2976,3008,5139
ACSSF,2019m1,nc,000,0178,0000166,3478,2449,2117,1838,1471,3478,512,1045,2133,2550,1117,1686,1136,3443,1934,3433,2445
ACSSF,2019m1,nc,000,0178,0000167,3649,2759,1968,1980,1516,3649,597,1272,2366,2618,1462,1610,1031,3285,1958,3285,3248
ACSSF,2019m1,nc,000,0178,0000168,3798,2131,2350,1894,1332,3798,715,1092,2224,2359,1308,1447,1341,3797,1624,3495,4008
ACSSF,2019m1,nc,000,0178,0000169,1508,840,1006,883,685,1508,548,1650,1858,1648,1045,1376,710,1592,2488,2367,4578
ACSSF,2019m1,nc,000,0178,0000170,1094,1140,1871,2007,916,1094,863,1803,2684,2228,2202,1703,1134,1786,2877,3182,4118
ACSSF,2019m1,nc,000,0178,0000171,4010,2154,1941,2283,1420,4010,648,2071,2568,2585,1437,2001,929,3932,2345,4268,4639
ACSSF,2019m1,nc,000,0178,0000172,3737,1796,1798,2210,1244,3737,744,1088,2368,2460,1658,2767,2215,3733,891,3856,5266
ACSSF,2019m1,nc,000,0178,0000173,3468,3041,1259,998,664,3468,991,1911,3048,3107,1997,2775,2032,3547,3122,4239,1783
