ACSSF,2019e1,nc,000,0005,0000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150370,136677,13693,150370,136677,13693,3085,3873,517,456,1267,3192,1303,150370,136677,115748,9810,383,7821,96,515,2304,238,2066,13693
ACSSF,2019e1,nc,000,0005,0000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311217,275485,126556,117899,4887,9138,1216,1447,14342,454,13888,35732,19576,3406,243,0,94,8447,3966,1134,2832,311217,275485,35732,311217,275485,35732,11681,11218,1075,1557,5914,2333,1954,311217,275485,126556,117899,4887,9138,1216,1447,14342,454,13888,35732
ACSSF,2019e1,nc,000,0005,0000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180742,169012,11730,180742,169012,11730,8961,972,429,0,470,214,684,180742,169012,97120,61174,366,2936,217,579,6620,604,6016,11730
ACSSF,2019e1,nc,000,0005,0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169509,147379,106519,33612,238,2884,72,74,3980,83,3897,22130,11448,695,1233,124,0,8358,272,103,169,169509,147379,22130,169509,147379,22130,15529,1116,7,656,2920,1588,314,169509,147379,106519,33612,238,2884,72,74,3980,83,3897,22130
ACSSF,2019e1,nc,000,0005,0000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142820,135778,7042,,,,,,,,,,,142820,135778,117498,10666,835,940,15,0,5824,64,5760,7042
ACSSF,2019e1,nc,000,0005,0000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215817,199374,16443,215817,199374,16443,7721,1249,793,0,3852,2265,563,215817,199374,182079,9916,1037,2877,56,61,3348,14,3334,16443
ACSSF,2019e1,nc,000,0005,0000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90485,84630,73323,3572,305,3192,314,2052,1872,286,1586,5855,1135,47,935,0,0,3718,20,0,20,90485,84630,5855,90485,84630,5855,1842,329,0,0,2659,0,1025,90485,84630,73323,3572,305,3192,314,2052,1872,286,1586,5855
ACSSF,2019e1,nc,000,0005,0000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190824,169179,21645,190824,169179,21645,10837,2606,686,1702,2940,1406,1468,190824,169179,122390,30936,162,8905,0,1153,5633,393,5240,21645
ACSSF,2019e1,nc,000,0005,0000180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82178,77324,4854,82178,77324,4854,3040,941,0,0,280,84,509,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0005,0000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69473,66406,3067,,,,,,,,,,,69473,66406,60077,3431,301,593,0,253,1751,0,1751,3067
ACSSF,2019e1,nc,000,0005,0000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110077,98405,11672,,,,,,,,,,,110077,98405,84098,7309,173,6069,0,0,756,0,756,11672
ACSSF,2019e1,nc,000,0005,0000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91164,85015,6149,91164,85015,6149,951,1293,202,36,1238,1731,698,91164,85015,63424,8280,181,10748,0,38,2344,215,2129,6149
ACSSF,2019e1,nc,000,0005,0000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74470,65444,9026,,,,,,,,,,,74470,65444,52126,7830,0,1205,0,1629,2654,18,2636,9026
ACSSF,2019e1,nc,000,0005,0000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97947,94257,3690,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0005,0000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133067,125688,7379,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0005,0000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321488,277561,43927,321488,277561,43927,16264,2336,950,1153,20662,2095,467,321488,277561,138100,113632,168,14204,197,1239,10021,462,9559,43927
ACSSF,2019e1,nc,000,0005,0000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382295,331467,214586,98996,1615,8813,58,531,6868,91,6777,50828,37883,1927,338,71,58,8151,2400,1941,459,382295,331467,50828,382295,331467,50828,32716,4690,759,548,7109,3377,1629,382295,331467,214586,98996,1615,8813,58,531,6868,91,6777,50828
ACSSF,2019e1,nc,000,0005,0000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69685,63432,6253,,,,,,,,,,,69685,63432,43839,16363,230,204,0,163,2633,0,2633,6253
ACSSF,2019e1,nc,000,0005,0000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224529,207514,159220,38740,863,3455,380,490,4366,101,4265,17015,12184,85,145,0,72,3871,658,551,107,224529,207514,17015,224529,207514,17015,9268,1119,1808,575,2549,1214,482,224529,207514,159220,38740,863,3455,380,490,4366,101,4265,17015
ACSSF,2019e1,nc,000,0005,0000191,537174,491982,45192,23150,5548,417,853,8751,104,2464,1850,197,1693,2443,0,3619,476,144,88,1941,357,0,348,69,196,0,2854,1212,48,0,1594,537174,491982,263370,180902,2661,27018,112,2477,15442,366,15076,45192,24943,3100,480,0,61,13478,3130,1612,1518,537174,491982,45192,537174,491982,45192,23150,5548,417,853,8751,3619,2854,537174,491982,263370,180902,2661,27018,112,2477,15442,366,15076,45192
ACSSF,2019e1,nc,000,0005,0000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135976,117799,82422,28615,745,1729,0,201,4087,0,4087,18177,8560,1586,43,731,1039,5608,610,445,165,135976,117799,18177,135976,117799,18177,12220,2800,1066,574,947,0,570,135976,117799,82422,28615,745,1729,0,201,4087,0,4087,18177
ACSSF,2019e1,nc,000,0005,0000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117417,105280,12137,,,,,,,,,,,117417,105280,97427,4223,253,1098,0,189,2090,0,2090,12137
ACSSF,2019e1,nc,000,0005,0000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152537,140707,11830,152537,140707,11830,5949,1141,31,636,2317,1094,662,152537,140707,114348,17270,266,5033,0,0,3790,172,3618,11830
ACSSF,2019e1,nc,000,0005,0000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209339,179864,139688,34614,766,2028,0,37,2731,163,2568,29475,18455,309,0,0,0,9732,979,719,260,209339,179864,29475,209339,179864,29475,15137,3980,389,199,8739,722,309,209339,179864,139688,34614,766,2028,0,37,2731,163,2568,29475
ACSSF,2019e1,nc,000,0005,0000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86111,79631,6480,,,,,,,,,,,86111,79631,72747,5138,195,753,60,78,660,0,660,6480
ACSSF,2019e1,nc,000,0005,0000197,1110356,957431,152925,58259,13174,3326,10898,46573,1401,8008,21211,883,614,14456,0,17354,124,0,149,6245,4153,0,3538,909,2236,0,3341,386,62,0,2893,1110356,957431,510585,346090,2235,63387,379,2608,32147,611,31536,152925,69079,5924,1574,241,0,72724,3383,2065,1318,1110356,957431,152925,1110356,957431,152925,58259,13174,3326,10898,46573,17354,3341,1110356,957431,510585,346090,2235,63387,379,2608,32147,611,31536,152925
ACSSF,2019e1,nc,000,0005,0000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100880,93724,7156,,,,,,,,,,,100880,93724,77564,12068,731,1454,175,132,1600,89,1511,7156
ACSSF,2019e1,nc,000,0005,0000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100955,94015,6940,,,,,,,,,,,100955,94015,46816,44133,301,231,0,0,2534,0,2534,6940
ACSSF,2019e1,nc,000,0005,0000200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102139,94369,7770,102139,94369,7770,5174,940,0,247,1115,120,174,102139,94369,66921,22099,663,2310,46,0,2330,84,2246,7770
ACSSF,2019e1,nc,000,0005,0000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234473,220863,13610,234473,220863,13610,6174,646,294,310,4072,261,1853,234473,220863,181007,29216,805,2674,161,543,6457,0,6457,13610
ACSSF,2019e1,nc,000,0005,0000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166069,146135,109419,25049,523,2948,0,90,8106,328,7778,19934,14631,774,112,0,0,1537,2880,1033,1847,166069,146135,19934,166069,146135,19934,11152,5285,88,817,1219,898,475,166069,146135,109419,25049,523,2948,0,90,8106,328,7778,19934
ACSSF,2019e1,nc,000,0005,0000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112984,104107,8877,,,,,,,,,,,112984,104107,94607,4613,425,1395,0,0,3067,0,3067,8877
ACSSF,2019e1,nc,000,0005,0000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130625,118577,12048,130625,118577,12048,8895,481,25,0,2156,46,445,130625,118577,32012,30354,52654,628,59,696,2174,41,2133,12048
ACSSF,2019e1,nc,000,0005,0000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91010,85250,5760,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0005,0000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132719,122111,10608,132719,122111,10608,5279,700,119,687,2442,414,967,132719,122111,96296,20306,176,1169,0,451,3713,444,3269,10608
ACSSF,2019e1,nc,000,0005,0000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67029,63804,3225,,,,,,,,,,,67029,63804,55506,6660,54,383,0,115,1086,0,1086,3225
ACSSF,2019e1,nc,000,0005,0000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239859,212344,170279,27615,934,8031,96,689,4700,238,4462,27515,20036,522,0,0,112,5702,1143,504,639,239859,212344,27515,239859,212344,27515,15372,4167,823,456,1331,3854,1512,239859,212344,170279,27615,934,8031,96,689,4700,238,4462,27515
ACSSF,2019e1,nc,000,0005,0000209,1111761,996230,115531,50674,14891,4204,8789,20413,1123,1309,5878,1170,535,9608,790,7853,674,308,240,1629,755,44,768,59,3376,0,8707,2361,149,0,6197,1111761,996230,660457,223305,3817,83588,95,1973,22995,2035,20960,115531,58006,7622,1449,295,167,43193,4799,1803,2996,1111761,996230,115531,1111761,996230,115531,50674,14891,4204,8789,20413,7853,8707,1111761,996230,660457,223305,3817,83588,95,1973,22995,2035,20960,115531
ACSSF,2019e1,nc,000,0005,0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123131,107804,15327,123131,107804,15327,6413,1267,0,0,6458,823,366,123131,107804,64657,38818,480,1342,6,63,2438,210,2228,15327
ACSSF,2019e1,nc,000,0005,0000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68412,63684,4728,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0005,0000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81801,72981,8820,,,,,,,,,,,,,,,,,,,,,,
